date,station,type,units,unit_size,capacity (MW),EAF %,PCLF %,UCLF %,OCLF %,OUCLF %
2018/12/01,Gourikwa,ocgt,5,148,740,99.88,0,0,0.12,0.12
2019/01/01,Gourikwa,ocgt,5,148,740,99.4,0.46,0.05,0.09,0.14
2019/02/01,Gourikwa,ocgt,5,148,740,99.42,0.13,0.3,0.15,0.45
2019/03/01,Gourikwa,ocgt,5,148,740,97.28,0.66,1.92,0.14,2.06
2019/04/01,Gourikwa,ocgt,5,148,740,99.75,0.22,0,0.03,0.03
2019/05/01,Gourikwa,ocgt,5,148,740,99.51,0.47,0.02,0,0.02
2019/06/01,Gourikwa,ocgt,5,148,740,99.75,0.21,0.03,0.01,0.04
2019/07/01,Gourikwa,ocgt,5,148,740,99.52,0.46,0.01,0.01,0.02
2019/08/01,Gourikwa,ocgt,5,148,740,99.73,0.27,0,0,0
2019/09/01,Gourikwa,ocgt,5,148,740,99.72,0.26,0.02,0,0.02
2019/10/01,Gourikwa,ocgt,5,148,740,97.85,1.98,0.11,0.06,0.17
2019/11/01,Gourikwa,ocgt,5,148,740,98.64,0.95,0.41,0,0.41
2019/12/01,Gourikwa,ocgt,5,148,740,97.84,1.87,0.2,0.09,0.29
2020/01/01,Gourikwa,ocgt,5,148,740,99.59,0,0.29,0.12,0.41
2020/02/01,Gourikwa,ocgt,5,148,740,91.19,8.48,0.26,0.07,0.33
2020/03/01,Gourikwa,ocgt,5,148,740,94.43,5.57,0,0,0
2020/04/01,Gourikwa,ocgt,5,148,740,100,0,0,0,0
2020/05/01,Gourikwa,ocgt,5,148,740,91.33,3.86,4.81,0,4.81
2020/06/01,Gourikwa,ocgt,5,148,740,87.71,0.48,11.78,0.03,11.81
2020/07/01,Gourikwa,ocgt,5,148,740,99.72,0.25,0.03,0,0.03
2020/08/01,Gourikwa,ocgt,5,148,740,90.52,0,9.48,0,9.48
2020/09/01,Gourikwa,ocgt,5,148,740,92.92,6.22,0.86,0,0.86
2020/10/01,Gourikwa,ocgt,5,148,740,96.95,0.25,0,2.8,2.8
2020/11/01,Gourikwa,ocgt,5,148,740,96.54,0.3,0.25,2.91,3.16
2020/12/01,Gourikwa,ocgt,5,148,740,99.3,0.55,0,0.15,0.15
2021/01/01,Gourikwa,ocgt,5,148,740,99.56,0.31,0.01,0.12,0.13
2021/02/01,Gourikwa,ocgt,5,148,740,99.73,0.22,0,0.05,0.05
2021/03/01,Gourikwa,ocgt,5,148,740,99.12,0.66,0.03,0.19,0.22
2021/04/01,Gourikwa,ocgt,5,148,740,99.67,0.26,0,0.07,0.07
2021/05/01,Gourikwa,ocgt,5,148,740,99.95,0,0,0.05,0.05
2021/06/01,Gourikwa,ocgt,5,148,740,97.49,0.95,0.06,1.5,1.56
2021/07/01,Gourikwa,ocgt,5,148,740,96.88,3.06,0.06,0,0.06
2021/08/01,Gourikwa,ocgt,5,148,740,94.01,5.99,0,0,0
2021/09/01,Gourikwa,ocgt,5,148,740,95.13,4.87,0,0,0
2021/10/01,Gourikwa,ocgt,5,148,740,93.44,1.53,4.95,0.08,5.03
2021/11/01,Gourikwa,ocgt,5,148,740,97.67,1.79,0.34,0.2,0.54
2021/12/01,Gourikwa,ocgt,5,148,740,96.9,3.07,0,0.03,0.03
2022/01/01,Gourikwa,ocgt,5,148,740,99.94,0,0,0.06,0.06
2022/02/01,Gourikwa,ocgt,5,148,740,98.03,1,0.44,0.53,0.97
2022/03/01,Gourikwa,ocgt,5,148,740,94.49,5.23,0.07,0.21,0.28
2022/04/01,Gourikwa,ocgt,5,148,740,98.8,1.1,0,0.1,0.1
2022/05/01,Gourikwa,ocgt,5,148,740,98.94,0.64,0.32,0.1,0.42
2022/06/01,Gourikwa,ocgt,5,148,740,83.11,0.33,16.43,0.13,16.56
2022/07/01,Gourikwa,ocgt,5,148,740,95.2,0.94,3.86,0,3.86
2017/01/01,Grootvlei,coal,6,187,1120,58.43,16.96,23.16,1.45,24.61
2017/02/01,Grootvlei,coal,6,187,1120,53.71,17.64,27.53,1.12,28.65
2017/03/01,Grootvlei,coal,6,187,1120,67.31,18.02,13.97,0.7,14.67
2017/04/01,Grootvlei,coal,6,187,1120,67.76,18.17,13.96,0.11,14.07
2017/05/01,Grootvlei,coal,6,187,1120,58.9,17.93,23.17,0,23.17
2017/06/01,Grootvlei,coal,6,187,1120,53.92,16.96,29.12,0,29.12
2017/07/01,Grootvlei,coal,6,187,1120,61.06,19.21,19.73,0,19.73
2017/08/01,Grootvlei,coal,6,187,1120,68.22,22.29,9.46,0.03,9.49
2017/09/01,Grootvlei,coal,6,187,1120,82.36,11.72,5.55,0.37,5.92
2017/10/01,Grootvlei,coal,6,187,1120,55.96,5.72,38.32,0,38.32
2017/11/01,Grootvlei,coal,6,187,1120,71.95,3.35,24.49,0.21,24.7
2017/12/01,Grootvlei,coal,6,187,1120,49.32,0,34.3,16.38,50.68
2018/01/01,Grootvlei,coal,6,187,1120,35.78,0.14,36.15,27.93,64.08
2018/02/01,Grootvlei,coal,6,187,1120,26.32,0,41.54,32.14,73.68
2018/03/01,Grootvlei,coal,6,187,1120,27.74,0,40.12,32.14,72.26
2018/04/01,Grootvlei,coal,6,95,570,56.51,6.41,37.08,0,37.08
2018/05/01,Grootvlei,coal,6,95,570,57.87,0,42.13,0,42.13
2018/06/01,Grootvlei,coal,6,95,570,50.07,3.35,46.58,0,46.58
2018/07/01,Grootvlei,coal,6,95,570,61.71,0,38.29,0,38.29
2018/08/01,Grootvlei,coal,6,95,570,62.15,0,37.85,0,37.85
2018/09/01,Grootvlei,coal,6,95,570,37.08,25.87,37.05,0,37.05
2018/10/01,Grootvlei,coal,6,95,570,54.12,9.53,36.35,0,36.35
2018/11/01,Grootvlei,coal,6,95,570,61.64,0,38.36,0,38.36
2018/12/01,Grootvlei,coal,6,95,570,65.1,7.53,27.37,0,27.37
2019/01/01,Grootvlei,coal,6,95,570,75.88,0.13,23.96,0.03,23.99
2019/02/01,Grootvlei,coal,6,95,570,77.81,0,22.19,0,22.19
2019/03/01,Grootvlei,coal,6,95,570,76.96,2.78,20.25,0.01,20.26
2019/04/01,Grootvlei,coal,6,95,570,81.44,7.85,10.71,0,10.71
2019/05/01,Grootvlei,coal,6,95,570,62.13,17.48,20.39,0,20.39
2019/06/01,Grootvlei,coal,6,95,570,27.9,33.33,38.77,0,38.77
2019/07/01,Grootvlei,coal,6,95,570,45.72,32.33,21.94,0.01,21.95
2019/08/01,Grootvlei,coal,6,95,570,60.22,35.89,3.89,0,3.89
2019/09/01,Grootvlei,coal,6,95,570,57.31,22.45,20.24,0,20.24
2019/10/01,Grootvlei,coal,6,95,570,80.22,0,19.65,0.13,19.78
2019/11/01,Grootvlei,coal,6,95,570,55.59,0,44.02,0.39,44.41
2019/12/01,Grootvlei,coal,6,95,570,42.72,6.51,47.03,3.74,50.77
2020/01/01,Grootvlei,coal,6,95,570,61.53,0.07,38.26,0.14,38.4
2020/02/01,Grootvlei,coal,6,95,570,39.06,5.22,55.72,0,55.72
2020/03/01,Grootvlei,coal,6,95,570,43.04,4.06,52.88,0.02,52.9
2020/04/01,Grootvlei,coal,6,95,570,83.69,0.72,15.59,0,15.59
2020/05/01,Grootvlei,coal,6,95,570,79.8,3.36,16.84,0,16.84
2020/06/01,Grootvlei,coal,6,95,570,85.84,3.39,10.77,0,10.77
2020/07/01,Grootvlei,coal,6,95,570,81.37,3.36,15.27,0,15.27
2020/08/01,Grootvlei,coal,6,95,570,73.68,10.16,15.99,0.17,16.16
2020/09/01,Grootvlei,coal,6,95,570,74.43,0,25.57,0,25.57
2020/10/01,Grootvlei,coal,6,95,570,61.91,18.6,17.82,1.67,19.49
2020/11/01,Grootvlei,coal,6,95,570,53.03,26.21,20.76,0,20.76
2020/12/01,Grootvlei,coal,6,95,570,66.03,0,33.97,0,33.97
2021/01/01,Grootvlei,coal,6,95,570,57.83,13.03,29.14,0,29.14
2021/02/01,Grootvlei,coal,6,95,570,34.51,3.78,61.71,0,61.71
2021/03/01,Grootvlei,coal,6,95,570,78.56,6.13,15.31,0,15.31
2021/04/01,Grootvlei,coal,6,95,570,71.29,13.38,15.33,0,15.33
2021/05/01,Grootvlei,coal,6,95,570,75.39,7.79,16.82,0,16.82
2021/06/01,Grootvlei,coal,6,95,570,71.84,10.96,17.2,0,17.2
2021/07/01,Grootvlei,coal,6,95,570,51.66,21.99,26.35,0,26.35
2021/08/01,Grootvlei,coal,6,95,570,57.9,4.49,37.11,0.5,37.61
2021/09/01,Grootvlei,coal,6,95,570,50.1,37.27,12.62,0.01,12.63
2021/10/01,Grootvlei,coal,6,95,570,49.02,18.41,32.57,0,32.57
2021/11/01,Grootvlei,coal,6,95,570,35.97,44.84,19.19,0,19.19
2021/12/01,Grootvlei,coal,6,95,570,30.32,49.46,19.8,0.42,20.22
2022/01/01,Grootvlei,coal,6,95,570,37.97,12.08,49.95,0,49.95
2022/02/01,Grootvlei,coal,6,95,570,49.27,7.46,43.27,0,43.27
2022/03/01,Grootvlei,coal,6,95,570,71.43,0.12,26.58,1.87,28.45
2022/04/01,Grootvlei,coal,6,95,570,54.87,6.74,34.75,3.64,38.39
2022/05/01,Grootvlei,coal,6,95,570,69.85,4.97,22.15,3.03,25.18
2022/06/01,Grootvlei,coal,6,95,570,64.58,14.25,16.25,4.92,21.17
2022/07/01,Grootvlei,coal,6,95,570,38.44,40.8,18.38,2.38,20.76
2017/01/01,Hendrina,coal,10,179,1793,68.84,11.2,19.96,0,19.96
2017/02/01,Hendrina,coal,10,179,1793,59.14,12.64,28.21,0.01,28.22
2017/03/01,Hendrina,coal,10,179,1793,50.79,20.62,28.59,0,28.59
2017/04/01,Hendrina,coal,10,179,1793,59.1,19.26,21.64,0,21.64
2017/05/01,Hendrina,coal,10,179,1793,59,12.32,28.68,0,28.68
2017/06/01,Hendrina,coal,10,161,1608,68.25,10.21,21.28,0.26,21.54
2017/07/01,Hendrina,coal,10,161,1608,73.05,7.74,19.21,0,19.21
2017/08/01,Hendrina,coal,10,161,1608,76.73,7.6,8.29,7.38,15.67
2017/09/01,Hendrina,coal,10,161,1608,58.55,9.95,27.4,4.1,31.5
2017/10/01,Hendrina,coal,10,161,1608,72.75,14.35,12.9,0,12.9
2017/11/01,Hendrina,coal,10,161,1608,62.92,11.84,25.24,0,25.24
2017/12/01,Hendrina,coal,10,161,1608,75.8,0.05,14.2,9.95,24.15
2018/01/01,Hendrina,coal,10,164,1638,72.93,1.3,16,9.77,25.77
2018/02/01,Hendrina,coal,10,164,1638,60.94,11.38,17.91,9.77,27.68
2018/03/01,Hendrina,coal,10,164,1638,67.62,1.84,20.77,9.77,30.54
2018/04/01,Hendrina,coal,10,148,1478,79.16,3,17.84,0,17.84
2018/05/01,Hendrina,coal,10,148,1478,76.86,4.97,18.17,0,18.17
2018/06/01,Hendrina,coal,10,148,1478,58.08,10.33,26.15,5.44,31.59
2018/07/01,Hendrina,coal,10,148,1478,71.53,5.8,20.49,2.18,22.67
2018/08/01,Hendrina,coal,10,148,1478,68.14,2.92,11.73,17.21,28.94
2018/09/01,Hendrina,coal,10,148,1478,62.86,7.03,20.77,9.34,30.11
2018/10/01,Hendrina,coal,10,129,1293,72.66,7.73,19.6,0.01,19.61
2018/11/01,Hendrina,coal,10,129,1293,74.66,8.44,16.9,0,16.9
2018/12/01,Hendrina,coal,10,129,1293,72.64,9.98,17.38,0,17.38
2019/01/01,Hendrina,coal,10,129,1293,58.13,11.19,30.68,0,30.68
2019/02/01,Hendrina,coal,10,129,1293,47.9,19.05,33.05,0,33.05
2019/03/01,Hendrina,coal,10,129,1293,59.59,7.88,32.53,0,32.53
2019/04/01,Hendrina,coal,10,133,1325,59.23,1.74,39.03,0,39.03
2019/05/01,Hendrina,coal,10,133,1325,61.67,0,38.33,0,38.33
2019/06/01,Hendrina,coal,10,114,1135,56.72,5.09,38.19,0,38.19
2019/07/01,Hendrina,coal,10,114,1135,49.02,5.27,45.71,0,45.71
2019/08/01,Hendrina,coal,10,114,1135,59.56,3.71,36.73,0,36.73
2019/09/01,Hendrina,coal,10,114,1135,49.25,19.33,31.42,0,31.42
2019/10/01,Hendrina,coal,10,114,1135,45.43,4.47,46.57,3.53,50.1
2019/11/01,Hendrina,coal,10,114,1135,55.75,8.86,34.98,0.41,35.39
2019/12/01,Hendrina,coal,10,114,1135,43.4,24.13,32.46,0.01,32.47
2020/01/01,Hendrina,coal,10,114,1135,36.92,39.79,22.21,1.08,23.29
2020/02/01,Hendrina,coal,10,114,1135,35.95,28.62,35.43,0,35.43
2020/03/01,Hendrina,coal,10,114,1135,47.29,6.59,46.12,0,46.12
2020/04/01,Hendrina,coal,10,114,1135,41.79,10.65,47.56,0,47.56
2020/05/01,Hendrina,coal,10,114,1135,37.92,20.12,41.96,0,41.96
2020/06/01,Hendrina,coal,10,114,1135,46.21,3.56,50.23,0,50.23
2020/07/01,Hendrina,coal,10,114,1135,43.32,2.53,53.54,0.61,54.15
2020/08/01,Hendrina,coal,10,114,1135,60.05,2.91,37.04,0,37.04
2020/09/01,Hendrina,coal,10,114,1135,62.29,5.74,31.97,0,31.97
2020/10/01,Hendrina,coal,10,114,1135,65.84,4.88,28.42,0.86,29.28
2020/11/01,Hendrina,coal,10,114,1135,71.58,6.55,21.87,0,21.87
2020/12/01,Hendrina,coal,10,114,1135,61.14,15.56,23.3,0,23.3
2021/01/01,Hendrina,coal,10,114,1135,50.37,21.82,26.88,0.93,27.81
2021/02/01,Hendrina,coal,10,114,1135,49.45,21.83,26.61,2.11,28.72
2021/03/01,Hendrina,coal,10,114,1135,46.31,21.16,30.93,1.6,32.53
2021/04/01,Hendrina,coal,10,114,1140,52.88,0.95,44.76,1.41,46.17
2021/05/01,Hendrina,coal,10,111,1107,72.2,0,25.98,1.82,27.8
2021/06/01,Hendrina,coal,10,110,1098,60.75,0.77,36.34,2.14,38.48
2021/07/01,Hendrina,coal,10,110,1098,55.74,0.11,43.67,0.48,44.15
2021/08/01,Hendrina,coal,10,110,1098,65.79,1.14,32.79,0.28,33.07
2021/09/01,Hendrina,coal,10,110,1098,63.05,6.77,28.51,1.67,30.18
2021/10/01,Hendrina,coal,10,110,1098,42.8,8.49,48.64,0.07,48.71
2021/11/01,Hendrina,coal,10,110,1098,22.86,11.36,65.78,0,65.78
2021/12/01,Hendrina,coal,10,110,1098,44.47,4.15,51.38,0,51.38
2022/01/01,Hendrina,coal,10,110,1098,58.29,0.05,41.66,0,41.66
2022/02/01,Hendrina,coal,10,110,1098,31.65,6.18,62.17,0,62.17
2022/03/01,Hendrina,coal,10,110,1098,40.57,0,59.43,0,59.43
2022/04/01,Hendrina,coal,10,110,1098,43.22,8.98,47.8,0,47.8
2022/05/01,Hendrina,coal,10,110,1098,29.1,0.02,70.88,0,70.88
2022/06/01,Hendrina,coal,10,110,1098,26.95,0,51.82,21.23,73.05
2022/07/01,Hendrina,coal,10,110,1098,31.51,12.72,50.56,5.21,55.77
2017/07/01,Ingula,phs,1,331,331,99.2,0,0.8,0,0.8
2017/08/01,Ingula,phs,1,331,331,71.18,27.64,1.18,0,1.18
2017/09/01,Ingula,phs,3,331,993,99.48,0,0.52,0,0.52
2017/10/01,Ingula,phs,3,331,993,99.45,0,0.55,0,0.55
2017/11/01,Ingula,phs,3,331,993,70.44,29.52,0.04,0,0.04
2017/12/01,Ingula,phs,3,331,993,66.67,33.33,0,0,0
2018/01/01,Ingula,phs,3,331,993,66.2,33.33,0.47,0,0.47
2018/02/01,Ingula,phs,4,331,1324,85.57,14.24,0.19,0,0.19
2018/03/01,Ingula,phs,4,331,1324,99.9,0,0.09,0.01,0.1
2018/04/01,Ingula,phs,4,331,1324,98.34,1,0.63,0.03,0.66
2018/05/01,Ingula,phs,4,331,1324,98.13,1.46,0.41,0,0.41
2018/06/01,Ingula,phs,4,331,1324,99.81,0,0.19,0,0.19
2018/07/01,Ingula,phs,4,331,1324,98.54,1.44,0.02,0,0.02
2018/08/01,Ingula,phs,4,331,1324,98.42,0.29,1.29,0,1.29
2018/09/01,Ingula,phs,4,331,1324,98.73,1.03,0.02,0.22,0.24
2018/10/01,Ingula,phs,4,331,1324,78.03,21.93,0.04,0,0.04
2018/11/01,Ingula,phs,4,331,1324,49.98,50,0.02,0,0.02
2018/12/01,Ingula,phs,4,331,1324,50.28,49.3,0.42,0,0.42
2019/01/01,Ingula,phs,4,331,1324,60.29,39.69,0.02,0,0.02
2019/02/01,Ingula,phs,4,331,1324,49.93,50,0.07,0,0.07
2019/03/01,Ingula,phs,4,331,1324,48.98,50.27,0.75,0,0.75
2019/04/01,Ingula,phs,4,331,1324,58.62,40.86,0.52,0,0.52
2019/05/01,Ingula,phs,4,331,1324,78.68,20.72,0.42,0.18,0.6
2019/06/01,Ingula,phs,4,331,1324,74.62,24.76,0.62,0,0.62
2019/07/01,Ingula,phs,4,331,1324,75.23,24.65,0.12,0,0.12
2019/08/01,Ingula,phs,4,331,1324,92.96,7.04,0,0,0
2019/09/01,Ingula,phs,4,331,1324,99.33,0.63,0.04,0,0.04
2019/10/01,Ingula,phs,4,331,1324,99.76,0.24,0,0,0
2019/11/01,Ingula,phs,4,331,1324,96.52,3.48,0,0,0
2019/12/01,Ingula,phs,4,331,1324,99.38,0.28,0.34,0,0.34
2020/01/01,Ingula,phs,4,331,1324,98.15,1.43,0.42,0,0.42
2020/02/01,Ingula,phs,4,331,1324,99.36,0.32,0.32,0,0.32
2020/03/01,Ingula,phs,4,331,1324,99.6,0.38,0.02,0,0.02
2020/04/01,Ingula,phs,4,331,1324,99.33,0.66,0.01,0,0.01
2020/05/01,Ingula,phs,4,331,1324,99.43,0.33,0.04,0.2,0.24
2020/06/01,Ingula,phs,4,331,1324,99.37,0.35,0.28,0,0.28
2020/07/01,Ingula,phs,4,331,1324,98.94,0.4,0.66,0,0.66
2020/08/01,Ingula,phs,4,331,1324,86.8,13.2,0,0,0
2020/09/01,Ingula,phs,4,331,1324,80.71,19.1,0.07,0.12,0.19
2020/10/01,Ingula,phs,4,331,1324,83.93,15.91,0.16,0,0.16
2020/11/01,Ingula,phs,4,331,1324,87.56,0.38,12.06,0,12.06
2020/12/01,Ingula,phs,4,331,1324,91.91,0.74,7.35,0,7.35
2021/01/01,Ingula,phs,4,331,1324,99.85,0,0.15,0,0.15
2021/02/01,Ingula,phs,4,331,1324,99.47,0.23,0.3,0,0.3
2021/03/01,Ingula,phs,4,331,1324,99.71,0,0.29,0,0.29
2021/04/01,Ingula,phs,4,331,1324,99.18,0.65,0.17,0,0.17
2021/05/01,Ingula,phs,4,331,1324,99.15,0.67,0.18,0,0.18
2021/06/01,Ingula,phs,4,331,1324,96.25,3.17,0.58,0,0.58
2021/07/01,Ingula,phs,4,331,1324,83.04,15.84,1.12,0,1.12
2021/08/01,Ingula,phs,4,331,1324,86.29,13.26,0.45,0,0.45
2021/09/01,Ingula,phs,4,331,1324,99.35,0,0.52,0.13,0.65
2021/10/01,Ingula,phs,4,331,1324,99.48,0.27,0.24,0.01,0.25
2021/11/01,Ingula,phs,4,331,1324,99.27,0.66,0.07,0,0.07
2021/12/01,Ingula,phs,4,331,1324,97.39,2.55,0.06,0,0.06
2022/01/01,Ingula,phs,4,331,1324,83.03,16.96,0.01,0,0.01
2022/02/01,Ingula,phs,4,331,1324,80.88,18.38,0.74,0,0.74
2022/03/01,Ingula,phs,4,331,1324,81.16,18.65,0.16,0.03,0.19
2022/04/01,Ingula,phs,4,331,1324,74.8,25,0.2,0,0.2
2022/05/01,Ingula,phs,4,331,1324,55.36,20.69,23.95,0,23.95
2022/06/01,Ingula,phs,4,331,1324,67.83,7.13,25.04,0,25.04
2022/07/01,Ingula,phs,4,331,1324,50,25,25,0,25
2017/01/01,Kendal,coal,6,640,3840,76.13,22.9,0.97,0,0.97
2017/02/01,Kendal,coal,6,640,3840,82.71,16.67,0.61,0.01,0.62
2017/03/01,Kendal,coal,6,640,3840,97.08,1.29,1.62,0.01,1.63
2017/04/01,Kendal,coal,6,640,3840,96.14,0,3.86,0,3.86
2017/05/01,Kendal,coal,6,640,3840,98.47,1.43,0.1,0,0.1
2017/06/01,Kendal,coal,6,640,3840,92.04,4.77,3.19,0,3.19
2017/07/01,Kendal,coal,6,640,3840,98.2,1.34,0.46,0,0.46
2017/08/01,Kendal,coal,6,640,3840,95.49,2.95,1.56,0,1.56
2017/09/01,Kendal,coal,6,640,3840,94.8,3.24,1.96,0,1.96
2017/10/01,Kendal,coal,6,640,3840,96.26,1.29,2.26,0.19,2.45
2017/11/01,Kendal,coal,6,640,3840,97.38,0.05,2.57,0,2.57
2017/12/01,Kendal,coal,6,640,3840,90.23,1.52,7.27,0.98,8.25
2018/01/01,Kendal,coal,6,640,3840,80.19,6.47,10.7,2.64,13.34
2018/02/01,Kendal,coal,6,640,3840,73.72,20.62,5.66,0,5.66
2018/03/01,Kendal,coal,6,640,3840,86.29,0.58,12.83,0.3,13.13
2018/04/01,Kendal,coal,6,640,3840,87.96,2.8,9.24,0,9.24
2018/05/01,Kendal,coal,6,640,3840,95.32,0.2,4.48,0,4.48
2018/06/01,Kendal,coal,6,640,3840,84.79,1.16,11.37,2.68,14.05
2018/07/01,Kendal,coal,6,640,3840,84.32,1.35,14.33,0,14.33
2018/08/01,Kendal,coal,6,640,3840,68.89,8.8,21.72,0.59,22.31
2018/09/01,Kendal,coal,6,640,3840,78.25,3.49,18.26,0,18.26
2018/10/01,Kendal,coal,6,640,3840,64.82,15.39,19.78,0.01,19.79
2018/11/01,Kendal,coal,6,640,3840,57.75,19.32,22.93,0,22.93
2018/12/01,Kendal,coal,6,640,3840,45.81,32.95,21.23,0.01,21.24
2019/01/01,Kendal,coal,6,640,3840,58.9,19.67,21.28,0.15,21.43
2019/02/01,Kendal,coal,6,640,3840,48.36,15.34,36.3,0,36.3
2019/03/01,Kendal,coal,6,640,3840,49.41,8.18,42.41,0,42.41
2019/04/01,Kendal,coal,6,640,3840,61.97,12.67,25.36,0,25.36
2019/05/01,Kendal,coal,6,640,3840,60.4,17.88,21.72,0,21.72
2019/06/01,Kendal,coal,6,640,3840,72.07,7.28,20.65,0,20.65
2019/07/01,Kendal,coal,6,640,3840,62.38,8.45,29.17,0,29.17
2019/08/01,Kendal,coal,6,640,3840,46.15,30.44,23.41,0,23.41
2019/09/01,Kendal,coal,6,640,3840,48.59,36.21,14.05,1.15,15.2
2019/10/01,Kendal,coal,6,640,3840,48.36,19.02,32.62,0,32.62
2019/11/01,Kendal,coal,6,640,3840,49.67,21.56,28.61,0.16,28.77
2019/12/01,Kendal,coal,6,640,3840,48.34,3.72,47.69,0.25,47.94
2020/01/01,Kendal,coal,6,640,3840,55.93,9.27,34.33,0.47,34.8
2020/02/01,Kendal,coal,6,640,3840,45.42,12.77,41.81,0,41.81
2020/03/01,Kendal,coal,6,640,3840,55.91,9.09,35,0,35
2020/04/01,Kendal,coal,6,640,3840,42.2,26.36,31.44,0,31.44
2020/05/01,Kendal,coal,6,640,3840,60.31,3.81,35.88,0,35.88
2020/06/01,Kendal,coal,6,640,3840,60.28,7.34,32.38,0,32.38
2020/07/01,Kendal,coal,6,640,3840,48.34,17.76,33.9,0,33.9
2020/08/01,Kendal,coal,6,640,3840,54.62,20.98,24.4,0,24.4
2020/09/01,Kendal,coal,6,640,3840,62.1,16.84,21.06,0,21.06
2020/10/01,Kendal,coal,6,640,3840,54.87,21.34,23.79,0,23.79
2020/11/01,Kendal,coal,6,640,3840,48.48,28.4,23.12,0,23.12
2020/12/01,Kendal,coal,6,640,3840,23.94,43.48,32.58,0,32.58
2021/01/01,Kendal,coal,6,640,3840,34.85,42.44,22.71,0,22.71
2021/02/01,Kendal,coal,6,640,3840,42.21,35.19,22.6,0,22.6
2021/03/01,Kendal,coal,6,640,3840,47.46,32.26,20.28,0,20.28
2021/04/01,Kendal,coal,6,640,3840,41.78,25.36,32.86,0,32.86
2021/05/01,Kendal,coal,6,640,3840,39.59,28.39,32.02,0,32.02
2021/06/01,Kendal,coal,6,640,3840,50.33,4.86,44.81,0,44.81
2021/07/01,Kendal,coal,6,640,3840,52.48,4.29,43.23,0,43.23
2021/08/01,Kendal,coal,6,640,3840,55.73,1.21,43.06,0,43.06
2021/09/01,Kendal,coal,6,640,3840,45.64,3.31,51.05,0,51.05
2021/10/01,Kendal,coal,6,640,3840,36.46,3.61,59.93,0,59.93
2021/11/01,Kendal,coal,6,640,3840,35.56,8.9,55.54,0,55.54
2021/12/01,Kendal,coal,6,640,3840,38.63,4.11,57.26,0,57.26
2022/01/01,Kendal,coal,6,640,3840,45.7,24.33,29.97,0,29.97
2022/02/01,Kendal,coal,6,640,3840,53.25,19.77,26.98,0,26.98
2022/03/01,Kendal,coal,6,640,3840,56.76,16.67,26.57,0,26.57
2022/04/01,Kendal,coal,6,640,3840,51.62,17.82,30.56,0,30.56
2022/05/01,Kendal,coal,6,640,3840,56.37,5.35,38.28,0,38.28
2022/06/01,Kendal,coal,6,640,3840,56.46,4.1,39.44,0,39.44
2022/07/01,Kendal,coal,6,640,3840,47.11,13.66,39.23,0,39.23
2017/01/01,Koeberg,nuclear,2,930,1860,99.75,0.03,0.22,0,0.22
2017/02/01,Koeberg,nuclear,2,,1860,98.43,0,0.15,1.42,1.57
2017/03/01,Koeberg,nuclear,2,,1860,90.16,0,0,9.84,9.84
2017/04/01,Koeberg,nuclear,2,,1860,67.95,21.42,0.6,10.03,10.63
2017/05/01,Koeberg,nuclear,2,,1860,57.49,42.09,0.42,0,0.42
2017/06/01,Koeberg,nuclear,2,,1860,99.16,0.02,0.82,0,0.82
2017/07/01,Koeberg,nuclear,2,,1860,99.68,0,0.32,0,0.32
2017/08/01,Koeberg,nuclear,2,,1860,99.76,0,0.24,0,0.24
2017/09/01,Koeberg,nuclear,2,,1860,99.8,0,0.2,0,0.2
2017/10/01,Koeberg,nuclear,2,,1860,99.73,0,0.27,0,0.27
2017/11/01,Koeberg,nuclear,2,,1860,99.67,0,0.33,0,0.33
2017/12/01,Koeberg,nuclear,2,,1860,99.69,0,0.31,0,0.31
2018/01/01,Koeberg,nuclear,2,,1860,79.86,0,19.1,1.04,20.14
2018/02/01,Koeberg,nuclear,2,,1860,92.97,5.14,0.19,1.7,1.89
2018/03/01,Koeberg,nuclear,2,,1860,50,50,0,0,0
2018/04/01,Koeberg,nuclear,2,,1860,50,50,0,0,0
2018/05/01,Koeberg,nuclear,2,,1860,44.07,37.29,18.64,0,18.64
2018/06/01,Koeberg,nuclear,2,,1860,61.04,4.72,34.24,0,34.24
2018/07/01,Koeberg,nuclear,2,,1860,94.28,0,5.24,0.48,5.72
2018/08/01,Koeberg,nuclear,2,,1860,88.72,0,4.14,7.14,11.28
2018/09/01,Koeberg,nuclear,2,,1860,68.14,21.53,1.59,8.74,10.33
2018/10/01,Koeberg,nuclear,2,,1860,49.32,50,0.68,0,0.68
2018/11/01,Koeberg,nuclear,2,,1860,49.33,50,0.67,0,0.67
2018/12/01,Koeberg,nuclear,2,,1860,54.23,25.1,20.33,0.34,20.67
2019/01/01,Koeberg,nuclear,2,,1860,99,0.04,0.85,0.11,0.96
2019/02/01,Koeberg,nuclear,2,,1860,99.27,0,0.73,0,0.73
2019/03/01,Koeberg,nuclear,2,,1860,99.18,0,0.65,0.17,0.82
2019/04/01,Koeberg,nuclear,2,,1860,99.38,0,0.62,0,0.62
2019/05/01,Koeberg,nuclear,2,,1860,81.01,0,18.62,0.37,18.99
2019/06/01,Koeberg,nuclear,2,,1860,99.11,0,0.89,0,0.89
2019/07/01,Koeberg,nuclear,2,,1860,97.01,0,2.99,0,2.99
2019/08/01,Koeberg,nuclear,2,,1860,98.92,0,1.08,0,1.08
2019/09/01,Koeberg,nuclear,2,,1860,81.21,18.22,0.57,0,0.57
